water_depth_m,u_mid_m,Ky_N_per_m,Ky_kN_per_m
160.3,-9.5,1421064.87,1421.06487
160.3,-8.5,1399238.275,1399.238275
160.3,-7.5,1372443.865,1372.443865
160.3,-6.5,1341731.613,1341.731613
160.3,-5.5,1308766.41,1308.76641
160.3,-4.5,1275735.737,1275.735737
160.3,-3.5,1245138.461,1245.138461
160.3,-2.5,1219490.229,1219.490229
160.3,-1.5,1201007.437,1201.007437
160.3,-0.5,1191331.055,1191.331055
160.3,0.5,1191331.055,1191.331055
160.3,1.5,1201007.437,1201.007437
160.3,2.5,1219490.229,1219.490229
160.3,3.5,1245138.461,1245.138461
160.3,4.5,1275735.742,1275.735742
160.3,5.5,1308766.404,1308.766404
160.3,6.5,1341731.617,1341.731617
160.3,7.5,1372443.861,1372.443861
160.3,8.5,1399238.276,1399.238276
160.3,9.5,1421064.961,1421.064961
160.3,10.5,1437465.443,1437.465443
160.3,11.5,1448467.106,1448.467106
160.3,12.5,1454441.101,1454.441101
160.3,13.5,1455962.251,1455.962251
160.3,14.5,1453693.99,1453.69399
160.3,15.5,1448306.358,1448.306358
160.3,16.5,1440425.058,1440.425058
160.3,17.5,1430604.935,1430.604935
160.3,18.5,1419320.404,1419.320404
160.3,19.5,1406966.37,1406.96637
160.3,20.5,1393864.877,1393.864877
160.3,21.5,1380274.299,1380.274299
160.3,22.5,1366399.118,1366.399118
160.3,23.5,1352399.221,1352.399221
160.3,24.5,1338398.187,1338.398187
160.3,25.5,1324490.398,1324.490398
160.3,26.5,1310746.962,1310.746962
160.3,27.5,1297220.579,1297.220579
160.3,28.5,1283949.457,1283.949457
160.3,29.5,1270960.461,1270.960461
160.3,30.5,1258271.606,1258.271606
160.3,31.5,1245894.039,1245.894039
160.3,32.5,1233833.595,1233.833595
160.3,33.5,1222092.028,1222.092028
160.3,34.5,1210667.978,1210.667978
160.3,35.5,1199557.731,1199.557731
160.3,36.5,1188755.823,1188.755823
160.3,37.5,1178255.495,1178.255495
160.3,38.5,1168049.083,1168.049083
160.3,39.5,1158128.292,1158.128292
160.3,40.5,1148484.427,1148.484427
160.3,41.5,1139108.569,1139.108569
160.3,42.5,1129991.713,1129.991713
160.3,43.5,1121124.852,1121.124852
160.3,44.5,1112499.166,1112.499166
160.3,45.5,1104105.817,1104.105817
160.3,46.5,1095936.345,1095.936345
160.3,47.5,1087981.999,1087.981999
160.3,48.5,1080236.486,1080.236486
160.3,49.5,1072689.42,1072.68942
160.3,50.5,1065335.053,1065.335053
160.3,51.5,1058165.747,1058.165747
160.3,52.5,1051174.573,1051.174573
160.3,53.5,1044354.889,1044.354889
160.3,54.5,1037700.322,1037.700322
160.3,55.5,1031204.773,1031.204773
160.3,56.5,1024862.397,1024.862397
160.3,57.5,1018667.604,1018.667604
160.3,58.5,1012615.048,1012.615048
160.3,59.5,1006699.589,1006.699589
160.3,60.5,1000916.409,1000.916409
160.3,61.5,995260.7318,995.2607318
160.3,62.5,989728.155,989.728155
160.3,63.5,984314.3284,984.3143284
160.3,64.5,979015.9515,979.0159515
160.3,65.5,973826.2976,973.8262976
160.3,66.5,968745.7117,968.7457117
160.3,67.5,963767.8126,963.7678126
160.3,68.5,958890.2313,958.8902313
160.3,69.5,954109.0961,954.1090961
160.3,70.5,949421.5942,949.4215942
160.3,71.5,944824.776,944.824776
160.3,72.5,940315.4769,940.3154769
160.3,73.5,935891.1382,935.8911382
160.3,74.5,931548.9612,931.5489612
160.3,75.5,927286.5812,927.2865812
160.3,76.5,923101.2471,923.1012471
160.3,77.5,918990.7816,918.9907816
160.3,78.5,914952.8674,914.9528674
160.3,79.5,910985.2972,910.9852972
160.3,80.5,907085.9476,907.0859476
160.3,81.5,903252.7803,903.2527803
160.3,82.5,899483.7261,899.4837261
160.3,83.5,895777.2054,895.7772054
160.3,84.5,892130.8453,892.1308453
160.3,85.5,888543.1672,888.5431672
160.3,86.5,885012.8456,885.0128456
160.3,87.5,881535.9834,881.5359834
160.3,88.5,878114.0713,878.1140713
160.3,89.5,874743.1423,874.7431423
160.3,90.5,871422.3213,871.4223213
160.3,91.5,868148.27,868.14827
160.3,92.5,864923.429,864.923429
160.3,93.5,861739.4043,861.7394043
160.3,94.5,858598.0481,858.5980481
160.3,95.5,855495.0577,855.4950577
160.3,96.5,852425.4548,852.4254548
160.3,97.5,849381.0929,849.3810929
160.3,98.5,846341.4141,846.3414141
160.3,99.5,842994.5391,842.9945391
160.4,-99.5,842871.4588,842.8714588
160.4,-98.5,846219.6067,846.2196067
160.4,-97.5,849259.2372,849.2592372
160.4,-96.5,852303.4627,852.3034627
160.4,-95.5,855373.0712,855.3730712
160.4,-94.5,858476.259,858.476259
160.4,-93.5,861617.9885,861.6179885
160.4,-92.5,864800.3607,864.8003607
160.4,-91.5,868027.5351,868.0275351
160.4,-90.5,871300.5416,871.3005416
160.4,-89.5,874621.5833,874.6215833
160.4,-88.5,877992.4744,877.9924744
160.4,-87.5,881414.97,881.41497
160.4,-86.5,884890.8011,884.8908011
160.4,-85.5,888421.6983,888.4216983
160.4,-84.5,892009.4089,892.0094089
160.4,-83.5,895655.7094,895.6557094
160.4,-82.5,899362.4153,899.3624153
160.4,-81.5,903131.3896,903.1313896
160.4,-80.5,906964.5498,906.9645498
160.4,-79.5,910863.8746,910.8638746
160.4,-78.5,914831.4083,914.8314083
160.4,-77.5,918869.2684,918.8692684
160.4,-76.5,922979.6494,922.9796494
160.4,-75.5,927164.8289,927.1648289
160.4,-74.5,931427.1727,931.4271727
160.4,-73.5,935769.14,935.76914
160.4,-72.5,940193.2896,940.1932896
160.4,-71.5,944702.2847,944.7022847
160.4,-70.5,949298.8998,949.2988998
160.4,-69.5,953986.0326,953.9860326
160.4,-68.5,958766.6927,958.7666927
160.4,-67.5,963643.9776,963.6439776
160.4,-66.5,968621.2891,968.6212891
160.4,-65.5,973701.9158,973.7019158
160.4,-64.5,978889.5125,978.8895125
160.4,-63.5,984187.8157,984.1878157
160.4,-62.5,989600.7004,989.6007004
160.4,-61.5,995132.2574,995.1322574
160.4,-60.5,1000786.751,1000.786751
160.4,-59.5,1006568.637,1006.568637
160.4,-58.5,1012482.576,1012.482576
160.4,-57.5,1018533.438,1018.533438
160.4,-56.5,1024726.317,1024.726317
160.4,-55.5,1031066.533,1031.066533
160.4,-54.5,1037559.647,1037.559647
160.4,-53.5,1044211.47,1044.21147
160.4,-52.5,1051028.065,1051.028065
160.4,-51.5,1058015.76,1058.01576
160.4,-50.5,1065181.152,1065.181152
160.4,-49.5,1072531.112,1072.531112
160.4,-48.5,1080072.786,1080.072786
160.4,-47.5,1087813.596,1087.813596
160.4,-46.5,1095761.232,1095.761232
160.4,-45.5,1103923.649,1103.923649
160.4,-44.5,1112309.044,1112.309044
160.4,-43.5,1120925.841,1120.925841
160.4,-42.5,1129782.648,1129.782648
160.4,-41.5,1138888.222,1138.888222
160.4,-40.5,1148251.4,1148.2514
160.4,-39.5,1157881.02,1157.88102
160.4,-38.5,1167785.817,1167.785817
160.4,-37.5,1177974.287,1177.974287
160.4,-36.5,1188454.505,1188.454505
160.4,-35.5,1199233.91,1199.23391
160.4,-34.5,1210319.01,1210.31901
160.4,-33.5,1221715.913,1221.715913
160.4,-32.5,1233424.494,1233.424494
160.4,-31.5,1245451.247,1245.451247
160.4,-30.5,1257790.561,1257.790561
160.4,-29.5,1270437.341,1270.437341
160.4,-28.5,1283380.251,1283.380251
160.4,-27.5,1296601.149,1296.601149
160.4,-26.5,1310073.194,1310.073194
160.4,-25.5,1323758.223,1323.758223
160.4,-24.5,1337603.739,1337.603739
160.4,-23.5,1351538.977,1351.538977
160.4,-22.5,1365470.003,1365.470003
160.4,-21.5,1379273.892,1379.273892
160.4,-20.5,1392791.541,1392.791541
160.4,-19.5,1405819.396,1405.819396
160.4,-18.5,1418100.169,1418.100169
160.4,-17.5,1429313.03,1429.31303
160.4,-16.5,1439064.415,1439.064415
160.4,-15.5,1446881.354,1446.881354
160.4,-14.5,1452210.532,1452.210532
160.4,-13.5,1454427.864,1454.427864
160.4,-12.5,1452864.869,1452.864869
160.4,-11.5,1446859.641,1446.859641
160.4,-10.5,1435838.718,1435.838718
160.4,-9.5,1419431.428,1419.431428
160.4,-8.5,1397611.122,1397.611122
160.4,-7.5,1370835.199,1370.835199
160.4,-6.5,1340151.843,1340.151843
160.4,-5.5,1307223.054,1307.223054
160.4,-4.5,1274232.486,1274.232486
160.4,-3.5,1243674.623,1243.674623
160.4,-2.5,1218060.695,1218.060695
160.4,-1.5,1199603.205,1199.603205
160.4,-0.5,1189940.237,1189.940237
160.4,0.5,1189940.237,1189.940237
160.4,1.5,1199603.205,1199.603205
160.4,2.5,1218060.695,1218.060695
160.4,3.5,1243674.623,1243.674623
160.4,4.5,1274232.491,1274.232491
160.4,5.5,1307223.048,1307.223048
160.4,6.5,1340151.847,1340.151847
160.4,7.5,1370835.194,1370.835194
160.4,8.5,1397611.122,1397.611122
160.4,9.5,1419431.52,1419.43152
160.4,10.5,1435838.626,1435.838626
160.4,11.5,1446859.641,1446.859641
160.4,12.5,1452864.869,1452.864869
160.4,13.5,1454427.858,1454.427858
160.4,14.5,1452210.537,1452.210537
160.4,15.5,1446881.354,1446.881354
160.4,16.5,1439064.414,1439.064414
160.4,17.5,1429313.031,1429.313031
160.4,18.5,1418100.169,1418.100169
160.4,19.5,1405819.396,1405.819396
160.4,20.5,1392791.541,1392.791541
160.4,21.5,1379273.895,1379.273895
160.4,22.5,1365470.004,1365.470004
160.4,23.5,1351538.97,1351.53897
160.4,24.5,1337603.742,1337.603742
160.4,25.5,1323758.223,1323.758223
160.4,26.5,1310073.194,1310.073194
160.4,27.5,1296601.157,1296.601157
160.4,28.5,1283380.243,1283.380243
160.4,29.5,1270437.341,1270.437341
160.4,30.5,1257790.569,1257.790569
160.4,31.5,1245451.238,1245.451238
160.4,32.5,1233425.391,1233.425391
160.4,33.5,1221715.017,1221.715017
160.4,34.5,1210319.01,1210.31901
160.4,35.5,1199233.91,1199.23391
160.4,36.5,1188454.507,1188.454507
160.4,37.5,1177974.287,1177.974287
160.4,38.5,1167785.817,1167.785817
160.4,39.5,1157881.02,1157.88102
160.4,40.5,1148251.4,1148.2514
160.4,41.5,1138888.222,1138.888222
160.4,42.5,1129782.648,1129.782648
160.4,43.5,1120925.823,1120.925823
160.4,44.5,1112309.062,1112.309062
160.4,45.5,1103923.649,1103.923649
160.4,46.5,1095761.232,1095.761232
160.4,47.5,1087813.16,1087.81316
160.4,48.5,1080073.222,1080.073222
160.4,49.5,1072531.112,1072.531112
160.4,50.5,1065181.152,1065.181152
160.4,51.5,1058015.76,1058.01576
160.4,52.5,1051028.064,1051.028064
160.4,53.5,1044211.47,1044.21147
160.4,54.5,1037559.647,1037.559647
160.4,55.5,1031066.533,1031.066533
160.4,56.5,1024726.317,1024.726317
160.4,57.5,1018533.438,1018.533438
160.4,58.5,1012482.578,1012.482578
160.4,59.5,1006568.619,1006.568619
160.4,60.5,1000786.765,1000.786765
160.4,61.5,995132.2574,995.1322574
160.4,62.5,989600.7112,989.6007112
160.4,63.5,984187.7908,984.1877908
160.4,64.5,978890.2076,978.8902076
160.4,65.5,973701.2515,973.7012515
160.4,66.5,968621.2708,968.6212708
160.4,67.5,963643.8659,963.6438659
160.4,68.5,958766.8079,958.7668079
160.4,69.5,953986.0319,953.9860319
160.4,70.5,949298.8663,949.2988663
160.4,71.5,944702.3337,944.7023337
160.4,72.5,940193.2754,940.1932754
160.4,73.5,935769.1373,935.7691373
160.4,74.5,931427.1101,931.4271101
160.4,75.5,927164.8934,927.1648934
160.4,76.5,922979.6494,922.9796494
160.4,77.5,918869.2641,918.8692641
160.4,78.5,914831.4073,914.8314073
160.4,79.5,910863.8779,910.8638779
160.4,80.5,906964.5495,906.9645495
160.4,81.5,903131.39,903.13139
160.4,82.5,899362.3308,899.3623308
160.4,83.5,895655.7939,895.6557939
160.4,84.5,892009.4089,892.0094089
160.4,85.5,888421.6983,888.4216983
160.4,86.5,884891.3372,884.8913372
160.4,87.5,881414.4338,881.4144338
160.4,88.5,877992.4744,877.9924744
160.4,89.5,874621.4974,874.6214974
160.4,90.5,871300.6274,871.3006274
160.4,91.5,868026.5306,868.0265306
160.4,92.5,864801.6413,864.8016413
160.4,93.5,861617.5789,861.6175789
160.4,94.5,858476.1905,858.4761905
160.4,95.5,855373.1795,855.3731795
160.4,96.5,852303.5747,852.3035747
160.4,97.5,849259.2423,849.2592423
160.4,98.5,846219.658,846.219658
160.4,99.5,842873.4891,842.8734891
160.5,-99.5,842750.4118,842.7504118
160.5,-98.5,846097.8514,846.0978514
160.5,-97.5,849137.3866,849.1373866
160.5,-96.5,852181.5828,852.1815828
160.5,-95.5,855251.1931,855.2511931
160.5,-94.5,858354.4012,858.3544012
160.5,-93.5,861496.2318,861.4962318
160.5,-92.5,864678.5058,864.6785058
160.5,-91.5,867905.7939,867.9057939
160.5,-90.5,871178.8479,871.1788479
160.5,-89.5,874499.9382,874.4999382
160.5,-88.5,877870.8776,877.8708776
160.5,-87.5,881293.4195,881.2934195
160.5,-86.5,884769.2937,884.7692937
160.5,-85.5,888300.2295,888.3002295
160.5,-84.5,891887.9726,891.8879726
160.5,-83.5,895534.298,895.534298
160.5,-82.5,899241.0198,899.2410198
160.5,-81.5,903009.9992,903.0099992
160.5,-80.5,906843.1518,906.8431518
160.5,-79.5,910742.4544,910.7424544
160.5,-78.5,914709.9491,914.7099491
160.5,-77.5,918747.7508,918.7477508
160.5,-76.5,922858.0516,922.8580516
160.5,-75.5,927043.126,927.043126
160.5,-74.5,931305.3366,931.3053366
160.5,-73.5,935647.1391,935.6471391
160.5,-72.5,940071.088,940.071088
160.5,-71.5,944579.8425,944.5798425
160.5,-70.5,949176.1719,949.1761719
160.5,-69.5,953862.9701,953.8629701
160.5,-68.5,958643.2395,958.6432395
160.5,-67.5,963520.0589,963.5200589
160.5,-66.5,968496.8528,968.4968528
160.5,-65.5,973576.8672,973.5768672
160.5,-64.5,978763.767,978.763767
160.5,-63.5,984061.278,984.061278
160.5,-62.5,989473.2566,989.4732566
160.5,-61.5,995003.7831,995.0037831
160.5,-60.5,1000657.106,1000.657106
160.5,-59.5,1006437.667,1006.437667
160.5,-58.5,1012350.106,1012.350106
160.5,-57.5,1018399.273,1018.399273
160.5,-56.5,1024590.236,1024.590236
160.5,-55.5,1030928.293,1030.928293
160.5,-54.5,1037418.972,1037.418972
160.5,-53.5,1044068.051,1044.068051
160.5,-52.5,1050881.557,1050.881557
160.5,-51.5,1057865.773,1057.865773
160.5,-50.5,1065027.25,1065.02725
160.5,-49.5,1072372.805,1072.372805
160.5,-48.5,1079909.522,1079.909522
160.5,-47.5,1087644.756,1087.644756
160.5,-46.5,1095586.119,1095.586119
160.5,-45.5,1103741.481,1103.741481
160.5,-44.5,1112118.941,1112.118941
160.5,-43.5,1120726.812,1120.726812
160.5,-42.5,1129573.584,1129.573584
160.5,-41.5,1138667.875,1138.667875
160.5,-40.5,1148018.372,1148.018372
160.5,-39.5,1157633.747,1157.633747
160.5,-38.5,1167522.552,1167.522552
160.5,-37.5,1177693.079,1177.693079
160.5,-36.5,1188153.189,1188.153189
160.5,-35.5,1198910.089,1198.910089
160.5,-34.5,1209970.041,1209.970041
160.5,-33.5,1221338.901,1221.338901
160.5,-32.5,1233016.291,1233.016291
160.5,-31.5,1245008.446,1245.008446
160.5,-30.5,1257309.524,1257.309524
160.5,-29.5,1269914.222,1269.914222
160.5,-28.5,1282811.037,1282.811037
160.5,-27.5,1295981.726,1295.981726
160.5,-26.5,1309399.426,1309.399426
160.5,-25.5,1323026.049,1323.026049
160.5,-24.5,1336809.294,1336.809294
160.5,-23.5,1350678.727,1350.678727
160.5,-22.5,1364540.89,1364.54089
160.5,-21.5,1378273.489,1378.273489
160.5,-20.5,1391718.205,1391.718205
160.5,-19.5,1404672.423,1404.672423
160.5,-18.5,1416879.934,1416.879934
160.5,-17.5,1428021.126,1428.021126
160.5,-16.5,1437703.771,1437.703771
160.5,-15.5,1445456.349,1445.456349
160.5,-14.5,1450727.079,1450.727079
160.5,-13.5,1452893.47,1452.89347
160.5,-12.5,1451288.636,1451.288636
160.5,-11.5,1445252.176,1445.252176
160.5,-10.5,1434211.901,1434.211901
160.5,-9.5,1417797.987,1417.797987
160.5,-8.5,1395983.968,1395.983968
160.5,-7.5,1369226.532,1369.226532
160.5,-6.5,1338572.073,1338.572073
160.5,-5.5,1305679.698,1305.679698
160.5,-4.5,1272729.235,1272.729235
160.5,-3.5,1242210.785,1242.210785
160.5,-2.5,1216631.162,1216.631162
160.5,-1.5,1198198.972,1198.198972
160.5,-0.5,1188549.42,1188.54942
160.5,0.5,1188549.42,1188.54942
160.5,1.5,1198198.972,1198.198972
160.5,2.5,1216631.162,1216.631162
160.5,3.5,1242210.785,1242.210785
160.5,4.5,1272729.24,1272.72924
160.5,5.5,1305679.692,1305.679692
160.5,6.5,1338572.077,1338.572077
160.5,7.5,1369226.527,1369.226527
160.5,8.5,1395983.969,1395.983969
160.5,9.5,1417798.078,1417.798078
160.5,10.5,1434211.81,1434.21181
160.5,11.5,1445252.176,1445.252176
160.5,12.5,1451288.636,1451.288636
160.5,13.5,1452893.464,1452.893464
160.5,14.5,1450727.085,1450.727085
160.5,15.5,1445456.349,1445.456349
160.5,16.5,1437703.771,1437.703771
160.5,17.5,1428021.126,1428.021126
160.5,18.5,1416879.934,1416.879934
160.5,19.5,1404672.423,1404.672423
160.5,20.5,1391718.205,1391.718205
160.5,21.5,1378273.491,1378.273491
160.5,22.5,1364540.891,1364.540891
160.5,23.5,1350678.72,1350.67872
160.5,24.5,1336809.297,1336.809297
160.5,25.5,1323026.049,1323.026049
160.5,26.5,1309399.426,1309.399426
160.5,27.5,1295981.734,1295.981734
160.5,28.5,1282811.029,1282.811029
160.5,29.5,1269914.222,1269.914222
160.5,30.5,1257309.532,1257.309532
160.5,31.5,1245008.437,1245.008437
160.5,32.5,1233017.186,1233.017186
160.5,33.5,1221338.006,1221.338006
160.5,34.5,1209970.041,1209.970041
160.5,35.5,1198910.088,1198.910088
160.5,36.5,1188153.191,1188.153191
160.5,37.5,1177693.079,1177.693079
160.5,38.5,1167522.551,1167.522551
160.5,39.5,1157633.747,1157.633747
160.5,40.5,1148018.372,1148.018372
160.5,41.5,1138667.875,1138.667875
160.5,42.5,1129573.584,1129.573584
160.5,43.5,1120726.795,1120.726795
160.5,44.5,1112118.958,1112.118958
160.5,45.5,1103741.481,1103.741481
160.5,46.5,1095586.12,1095.58612
160.5,47.5,1087644.321,1087.644321
160.5,48.5,1079909.957,1079.909957
160.5,49.5,1072372.805,1072.372805
160.5,50.5,1065027.25,1065.02725
160.5,51.5,1057865.773,1057.865773
160.5,52.5,1050881.556,1050.881556
160.5,53.5,1044068.052,1044.068052
160.5,54.5,1037418.972,1037.418972
160.5,55.5,1030928.293,1030.928293
160.5,56.5,1024590.236,1024.590236
160.5,57.5,1018399.273,1018.399273
160.5,58.5,1012350.108,1012.350108
160.5,59.5,1006437.65,1006.43765
160.5,60.5,1000657.121,1000.657121
160.5,61.5,995003.7831,995.0037831
160.5,62.5,989473.2674,989.4732674
160.5,63.5,984061.2533,984.0612533
160.5,64.5,978764.4638,978.7644638
160.5,65.5,973576.2055,973.5762055
160.5,66.5,968496.83,968.49683
160.5,67.5,963519.9193,963.5199193
160.5,68.5,958643.3845,958.6433845
160.5,69.5,953862.9677,953.8629677
160.5,70.5,949176.1385,949.1761385
160.5,71.5,944579.8914,944.5798914
160.5,72.5,940071.0739,940.0710739
160.5,73.5,935647.1363,935.6471363
160.5,74.5,931305.259,931.305259
160.5,75.5,927043.2055,927.0432055
160.5,76.5,922858.0516,922.8580516
160.5,77.5,918747.7465,918.7477465
160.5,78.5,914709.9472,914.7099472
160.5,79.5,910742.4586,910.7424586
160.5,80.5,906843.1514,906.8431514
160.5,81.5,903009.9997,903.0099997
160.5,82.5,899240.9354,899.2409354
160.5,83.5,895534.3824,895.5343824
160.5,84.5,891887.9726,891.8879726
160.5,85.5,888300.2295,888.3002295
160.5,86.5,884769.8289,884.7698289
160.5,87.5,881292.8843,881.2928843
160.5,88.5,877870.8775,877.8708775
160.5,89.5,874499.8525,874.4998525
160.5,90.5,871178.9335,871.1789335
160.5,91.5,867904.7911,867.9047911
160.5,92.5,864679.8536,864.6798536
160.5,93.5,861495.7534,861.4957534
160.5,94.5,858354.3329,858.3543329
160.5,95.5,855251.3013,855.2513013
160.5,96.5,852181.6945,852.1816945
160.5,97.5,849137.3917,849.1373917
160.5,98.5,846097.9019,846.0979019
160.5,99.5,842752.4392,842.7524392
160.6,-99.5,842629.3647,842.6293647
160.6,-98.5,845976.096,845.976096
160.6,-97.5,849015.5359,849.0155359
160.6,-96.5,852059.7029,852.0597029
160.6,-95.5,855129.3151,855.1293151
160.6,-94.5,858232.5435,858.2325435
160.6,-93.5,861374.4751,861.3744751
160.6,-92.5,864556.6509,864.5566509
160.6,-91.5,867784.0527,867.7840527
160.6,-90.5,871057.1542,871.0571542
160.6,-89.5,874378.2931,874.3782931
160.6,-88.5,877749.2807,877.7492807
160.6,-87.5,881171.869,881.171869
160.6,-86.5,884647.7863,884.6477863
160.6,-85.5,888178.7606,888.1787606
160.6,-84.5,891766.5362,891.7665362
160.6,-83.5,895412.8866,895.4128866
160.6,-82.5,899119.6243,899.1196243
160.6,-81.5,902888.6088,902.8886088
160.6,-80.5,906721.7539,906.7217539
160.6,-79.5,910621.0343,910.6210343
160.6,-78.5,914588.4898,914.5884898
160.6,-77.5,918626.2333,918.6262333
160.6,-76.5,922736.4539,922.7364539
160.6,-75.5,926921.4232,926.9214232
160.6,-74.5,931183.5006,931.1835006
160.6,-73.5,935525.1381,935.5251381
160.6,-72.5,939948.8865,939.9488865
160.6,-71.5,944457.4003,944.4574003
160.6,-70.5,949053.4439,949.0534439
160.6,-69.5,953739.9076,953.7399076
160.6,-68.5,958519.7862,958.5197862
160.6,-67.5,963396.1402,963.3961402
160.6,-66.5,968372.4165,968.3724165
160.6,-65.5,973451.8186,973.4518186
160.6,-64.5,978638.0214,978.6380214
160.6,-63.5,983934.7404,983.9347404
160.6,-62.5,989345.8129,989.3458129
160.6,-61.5,994875.3087,994.8753087
160.6,-60.5,1000527.462,1000.527462
160.6,-59.5,1006306.697,1006.306697
160.6,-58.5,1012217.636,1012.217636
160.6,-57.5,1018265.107,1018.265107
160.6,-56.5,1024454.156,1024.454156
160.6,-55.5,1030790.053,1030.790053
160.6,-54.5,1037278.297,1037.278297
160.6,-53.5,1043924.633,1043.924633
160.6,-52.5,1050735.048,1050.735048
160.6,-51.5,1057715.786,1057.715786
160.6,-50.5,1064873.348,1064.873348
160.6,-49.5,1072214.498,1072.214498
160.6,-48.5,1079746.258,1079.746258
160.6,-47.5,1087475.916,1087.475916
160.6,-46.5,1095411.007,1095.411007
