water_depth_m,u_mid_m,Kz_N_per_m,Kz_kN_per_m
165.3,-8.5,81061.94336793514,81.06194336793513
165.3,-7.5,81305.35919261214,81.30535919261214
165.3,-6.5,81534.29807270993,81.53429807270993
165.3,-5.5,81748.95389239854,81.74895389239853
165.3,-4.5,81949.53673624716,81.94953673624715
165.3,-3.5,82136.27189333778,82.13627189333778
165.3,-2.5,82309.39882201135,82.30939882201136
165.3,-1.5,82469.17008355752,82.46917008355751
165.3,-0.5,82615.85025412825,82.61585025412825
165.3,0.5,82749.7148215667,82.7497148215667
165.3,1.5,82871.04907644326,82.87104907644326
165.3,2.5,82980.14700400806,82.98014700400806
165.3,3.5,83077.3101848111,83.0773101848111
165.3,4.5,83162.8467097029,83.1628467097029
165.3,5.5,83237.07011706088,83.23707011706088
165.3,6.5,83300.2983553819,83.30029835538191
165.3,7.5,83352.85277824485,83.35285277824485
165.3,8.5,83395.05717576417,83.39505717576418
165.3,9.5,83427.23684451448,83.42723684451448
165.4,-24.5,75077.6945895498,75.07769458954981
165.4,-23.5,75562.73132783575,75.56273132783575
165.4,-22.5,76032.95694077412,76.03295694077413
165.4,-21.5,76488.23179897589,76.48823179897589
165.4,-20.5,76928.43730849259,76.92843730849259
165.4,-19.5,77353.47638293882,77.35347638293882
165.4,-18.5,77763.27380612267,77.76327380612267
165.4,-17.5,78157.77648516929,78.1577764851693
165.4,-16.5,78536.95359345975,78.53695359345976
165.4,-15.5,78900.79660266447,78.90079660266447
165.4,-14.5,79249.31920354051,79.24931920354051
165.4,-13.5,79582.55711871541,79.58255711871541
165.4,-12.5,79900.5678082859,79.9005678082859
165.4,-11.5,80203.43007356077,80.20343007356077
165.4,-10.5,80491.24356218576,80.49124356218576
165.4,-9.5,80764.12818087023,80.76412818087023
165.4,-8.5,81022.22342186004,81.02222342186003
165.4,-7.5,81265.68760931084,81.26568760931085
165.4,-6.5,81494.69707410269,81.49469707410269
165.4,-5.5,81709.4452635311,81.70944526353111
165.4,-4.5,81910.14179556476,81.91014179556477
165.4,-3.5,82097.0114649325,82.09701146493249
165.4,-2.5,82270.29320991768,82.27029320991768
165.4,-1.5,82430.23904815417,82.43023904815416
165.4,-0.5,82577.11299068783,82.57711299068784
165.4,0.5,82711.18994097953,82.71118994097952
165.4,1.5,82832.754588126,82.83275458812601
165.4,2.5,82942.10030099383,82.94210030099383
165.4,3.5,83039.52803100226,83.03952803100226
165.4,4.5,83125.34522925808,83.12534522925807
165.4,5.5,83199.86478587077,83.19986478587077
165.4,6.5,83263.4039945844,83.2634039945844
165.4,7.5,83316.28354971492,83.31628354971492
165.4,8.5,83358.82657950558,83.35882657950557
165.4,9.5,83391.35771787922,83.39135771787922
165.5,-24.5,75040.4403726619,75.0404403726619
165.5,-23.5,75525.14043281515,75.52514043281515
165.5,-22.5,75995.05344596387,75.99505344596388
165.5,-21.5,76450.03997335878,76.45003997335878
165.5,-20.5,76889.98157155301,76.88998157155301
165.5,-19.5,77314.78126368263,77.31478126368263
165.5,-18.5,77724.36390146585,77.72436390146585
165.5,-17.5,78118.67641790595,78.11867641790596
165.5,-16.5,78497.68797002271,78.49768797002271
165.5,-15.5,78861.38997089073,78.86138997089073
165.5,-14.5,79209.7960106564,79.2097960106564
165.5,-13.5,79542.94166974897,79.54294166974897
165.5,-12.5,79860.8842251125,79.8608842251125
165.5,-11.5,80163.70225477766,80.16370225477766
165.5,-10.5,80451.49514400528,80.45149514400528
165.5,-9.5,80724.38249920792,80.72438249920792
165.5,-8.5,80982.50347578494,80.98250347578494
165.5,-7.5,81226.01602600956,81.22601602600956
165.5,-6.5,81455.09607549544,81.45509607549545
165.5,-5.5,81669.93663466365,81.66993663466366
165.5,-4.5,81870.74685488235,81.87074685488236
165.5,-3.5,82057.75103652723,82.05775103652724
165.5,-2.5,82231.18759782401,82.23118759782402
165.5,-1.5,82391.3080127508,82.3913080127508
165.5,-0.5,82538.37572724743,82.53837572724743
165.5,0.5,82672.66506039235,82.67266506039235
165.5,1.5,82794.46009980876,82.79446009980876
165.5,2.5,82904.05359797958,82.90405359797958
165.5,3.5,83001.74587719343,83.00174587719343
165.5,4.5,83087.84374881325,83.08784374881324
165.5,5.5,83162.65945468067,83.16265945468068
165.5,6.5,83226.50963378687,83.22650963378688
165.5,7.5,83279.71432118499,83.279714321185
165.5,8.5,83322.59598324698,83.32259598324698
165.5,9.5,83355.47859124394,83.35547859124394
165.6,-24.5,75003.186155774,75.003186155774
165.6,-23.5,75487.54953779458,75.48754953779458
165.6,-22.5,75957.14995115362,75.95714995115362
165.6,-21.5,76411.84814774166,76.41184814774167
165.6,-20.5,76851.52583461344,76.85152583461344
165.6,-19.5,77276.08614442643,77.27608614442643
165.6,-18.5,77685.45399680902,77.68545399680903
165.6,-17.5,78079.57635064263,78.07957635064263
165.6,-16.5,78458.42234658569,78.45842234658569
165.6,-15.5,78821.98333911697,78.82198333911697
165.6,-14.5,79170.27281777229,79.17027281777229
165.6,-13.5,79503.3262207825,79.5033262207825
165.6,-12.5,79821.20064193913,79.82120064193913
165.6,-11.5,80123.97443599456,80.12397443599455
165.6,-10.5,80411.74672582479,80.4117467258248
165.6,-9.5,80684.63681754559,80.68463681754558
165.6,-8.5,80942.78352970984,80.94278352970983
165.6,-7.5,81186.34444270827,81.18634444270828
165.6,-6.5,81415.4950768882,81.41549507688819
165.6,-5.5,81630.42800579622,81.63042800579622
165.6,-4.5,81831.35191419996,81.83135191419996
165.6,-3.5,82018.49060812197,82.01849060812197
165.6,-2.5,82192.08198573034,82.19208198573034
165.6,-1.5,82352.37697734743,82.35237697734743
165.6,-0.5,82499.63846380703,82.49963846380703
165.6,0.5,82634.14017980517,82.63414017980517
165.6,1.5,82756.16561149151,82.75616561149151
165.6,2.5,82866.00689496534,82.86600689496534
165.6,3.5,82963.9637233846,82.9639637233846
165.6,4.5,83050.34226836842,83.05034226836842
165.6,5.5,83125.45412349056,83.12545412349056
165.6,6.5,83189.61527298937,83.18961527298937
165.6,7.5,83243.14509265506,83.24314509265506
165.6,8.5,83286.36538698839,83.28636538698838
165.6,9.5,83319.59946460866,83.31959946460866
165.7,-24.5,74965.93193888609,74.96593193888609
165.7,-23.5,75449.95864277399,75.44995864277398
165.7,-22.5,75919.24645634338,75.91924645634337
165.7,-21.5,76373.65632212456,76.37365632212456
165.7,-20.5,76813.07009767386,76.81307009767386
165.7,-19.5,77237.39102517025,77.23739102517025
165.7,-18.5,77646.54409215221,77.64654409215221
165.7,-17.5,78040.4762833793,78.0404762833793
165.7,-16.5,78419.15672314866,78.41915672314866
165.7,-15.5,78782.57670734322,78.78257670734322
165.7,-14.5,79130.74962488818,79.13074962488818
165.7,-13.5,79463.71077181606,79.46371077181605
165.7,-12.5,79781.51705876573,79.78151705876573
165.7,-11.5,80084.24661721145,80.08424661721145
165.7,-10.5,80371.99830764432,80.37199830764432
165.7,-9.5,80644.89113588326,80.64489113588326
165.7,-8.5,80903.06358363474,80.90306358363473
165.7,-7.5,81146.67285940699,81.14667285940699
165.7,-6.5,81375.89407828095,81.37589407828095
165.7,-5.5,81590.91937692877,81.59091937692877
165.7,-4.5,81791.95697351755,81.79195697351754
165.7,-3.5,81979.2301797167,81.97923017971671
165.7,-2.5,82152.97637363667,82.15297637363668
165.7,-1.5,82313.44594194407,82.31344594194407
165.7,-0.5,82460.90120036661,82.46090120036662
165.7,0.5,82595.615299218,82.595615299218
165.7,1.5,82717.87112317426,82.71787112317426
165.7,2.5,82827.96019195109,82.82796019195109
165.7,3.5,82926.18156957577,82.92618156957577
165.7,4.5,83012.84078792359,83.0128407879236
165.7,5.5,83088.24879230047,83.08824879230046
165.7,6.5,83152.72091219186,83.15272091219185
165.7,7.5,83206.57586412515,83.20657586412514
165.7,8.5,83250.13479072979,83.25013479072979
165.7,9.5,83283.7203379734,83.28372033797339
165.8,-24.5,74928.67772199817,74.92867772199817
165.8,-23.5,75412.3677477534,75.4123677477534
165.8,-22.5,75881.34296153311,75.88134296153311
165.8,-21.5,76335.46449650744,76.33546449650744
165.8,-20.5,76774.61436073427,76.77461436073426
165.8,-19.5,77198.69590591404,77.19869590591404
165.8,-18.5,77607.6341874954,77.60763418749539
165.8,-17.5,78001.37621611595,78.00137621611596
165.8,-16.5,78379.8910997116,78.3798910997116
165.8,-15.5,78743.17007556946,78.74317007556947
165.8,-14.5,79091.22643200406,79.09122643200405
165.8,-13.5,79424.0953228496,79.4240953228496
165.8,-12.5,79741.83347559233,79.74183347559233
165.8,-11.5,80044.51879842834,80.04451879842834
165.8,-10.5,80332.24988946383,80.33224988946382
165.8,-9.5,80605.14545422092,80.60514545422093
165.8,-8.5,80863.34363755962,80.86334363755962
165.8,-7.5,81107.00127610569,81.10700127610569
165.8,-6.5,81336.29307967369,81.3362930796737
165.8,-5.5,81551.41074806132,81.55141074806131
165.8,-4.5,81752.56203283514,81.75256203283513
165.8,-3.5,81939.96975131142,81.93996975131142
165.8,-2.5,82113.870761543,82.113870761543
165.8,-1.5,82274.51490654069,82.27451490654069
165.8,-0.5,82422.1639369262,82.4221639369262
165.8,0.5,82557.0904186308,82.5570904186308
165.8,1.5,82679.576634857,82.679576634857
165.8,2.5,82789.91348893684,82.78991348893685
165.8,3.5,82888.39941576694,82.88839941576694
165.8,4.5,82975.33930747875,82.97533930747875
165.8,5.5,83051.04346111036,83.05104346111035
165.8,6.5,83115.82655139433,83.11582655139433
165.8,7.5,83170.0066355952,83.1700066355952
165.8,8.5,83213.90419447118,83.21390419447118
165.8,9.5,83247.8412113381,83.24784121133811
165.9,-24.5,74891.42350511027,74.89142350511027
165.9,-23.5,75374.7768527328,75.37477685273281
165.9,-22.5,75843.43946672286,75.84343946672286
165.9,-21.5,76297.27267089034,76.29727267089034
165.9,-20.5,76736.15862379469,76.7361586237947
165.9,-19.5,77160.00078665785,77.16000078665785
165.9,-18.5,77568.72428283858,77.56872428283857
165.9,-17.5,77962.27614885263,77.96227614885262
165.9,-16.5,78340.62547627457,78.34062547627457
165.9,-15.5,78703.76344379572,78.70376344379572
165.9,-14.5,79051.70323911995,79.05170323911995
165.9,-13.5,79384.47987388313,79.38447987388314
165.9,-12.5,79702.14989241894,79.70214989241893
165.9,-11.5,80004.79097964524,80.00479097964525
165.9,-10.5,80292.50147128334,80.29250147128333
165.9,-9.5,80565.3997725586,80.56539977255859
165.9,-8.5,80823.62369148452,80.82362369148453
165.9,-7.5,81067.3296928044,81.0673296928044
165.9,-6.5,81296.69208106645,81.29669208106644
165.9,-5.5,81511.90211919387,81.51190211919386
165.9,-4.5,81713.16709215273,81.71316709215273
165.9,-3.5,81900.70932290614,81.90070932290614
165.9,-2.5,82074.76514944933,82.07476514944933
165.9,-1.5,82235.58387113732,82.23558387113732
165.9,-0.5,82383.4266734858,82.3834266734858
165.9,0.5,82518.56553804364,82.51856553804363
165.9,1.5,82641.28214653976,82.64128214653975
165.9,2.5,82751.8667859226,82.7518667859226
165.9,3.5,82850.6172619581,82.8506172619581
165.9,4.5,82937.83782703392,82.93783782703392
165.9,5.5,83013.83812992024,83.01383812992025
165.9,6.5,83078.93219059681,83.07893219059682
165.9,7.5,83133.43740706527,83.13343740706527
165.9,8.5,83177.67359821258,83.17767359821258
165.9,9.5,83211.96208470284,83.21196208470285
166.0,-24.5,74854.16928822237,74.85416928822237
166.0,-23.5,75337.18595771222,75.33718595771222
166.0,-22.5,75805.53597191261,75.80553597191262
166.0,-21.5,76259.08084527323,76.25908084527323
166.0,-20.5,76697.70288685511,76.69770288685511
166.0,-19.5,77121.30566740166,77.12130566740166
166.0,-18.5,77529.81437818176,77.52981437818177
166.0,-17.5,77923.1760815893,77.9231760815893
166.0,-16.5,78301.35985283753,78.30135985283754
166.0,-15.5,78664.35681202196,78.66435681202196
166.0,-14.5,79012.18004623584,79.01218004623584
166.0,-13.5,79344.86442491668,79.34486442491668
166.0,-12.5,79662.46630924556,79.66246630924556
166.0,-11.5,79965.06316086215,79.96506316086214
166.0,-10.5,80252.75305310285,80.25275305310285
166.0,-9.5,80525.65409089626,80.52565409089627
166.0,-8.5,80783.90374540942,80.78390374540942
166.0,-7.5,81027.65810950311,81.02765810950311
166.0,-6.5,81257.0910824592,81.2570910824592
166.0,-5.5,81472.39349032643,81.47239349032643
166.0,-4.5,81673.77215147033,81.67377215147033
166.0,-3.5,81861.44889450088,81.86144889450088
166.0,-2.5,82035.65953735566,82.03565953735566
166.0,-1.5,82196.65283573396,82.19665283573396
166.0,-0.5,82344.6894100454,82.34468941004539
166.0,0.5,82480.04065745645,82.48004065745646
166.0,1.5,82602.98765822251,82.60298765822252
166.0,2.5,82713.82008290835,82.71382008290836
166.0,3.5,82812.83510814927,82.81283510814927
166.0,4.5,82900.33634658909,82.90033634658909
166.0,5.5,82976.63279873015,82.97663279873015
166.0,6.5,83042.0378297993,83.0420378297993
166.0,7.5,83096.86817853535,83.09686817853536
166.0,8.5,83141.44300195399,83.14144300195399
166.0,9.5,83176.08295806756,83.17608295806757
166.1,-24.5,74816.91507133446,74.81691507133446
166.1,-23.5,75299.59506269163,75.29959506269164
166.1,-22.5,75767.63247710238,75.76763247710238
166.1,-21.5,76220.88901965611,76.22088901965611
166.1,-20.5,76659.24714991554,76.65924714991553
166.1,-19.5,77082.61054814546,77.08261054814545
166.1,-18.5,77490.90447352493,77.49090447352494
166.1,-17.5,77884.07601432597,77.88407601432597
166.1,-16.5,78262.0942294005,78.2620942294005
166.1,-15.5,78624.95018024821,78.6249501802482
166.1,-14.5,78972.65685335173,78.97265685335172
166.1,-13.5,79305.24897595024,79.30524897595024
166.1,-12.5,79622.78272607217,79.62278272607217
166.1,-11.5,79925.33534207904,79.92533534207904
166.1,-10.5,80213.00463492237,80.21300463492237
166.1,-9.5,80485.90840923393,80.48590840923393
166.1,-8.5,80744.18379933432,80.74418379933432
166.1,-7.5,80987.98652620183,80.98798652620182
166.1,-6.5,81217.49008385195,81.21749008385196
166.1,-5.5,81432.88486145898,81.43288486145899
166.1,-4.5,81634.37721078793,81.63437721078793
166.1,-3.5,81822.18846609561,81.82218846609561
166.1,-2.5,81996.553925262,81.99655392526199
166.1,-1.5,82157.72180033059,82.15772180033059
166.1,-0.5,82305.95214660498,82.30595214660498
166.1,0.5,82441.51577686927,82.44151577686927
166.1,1.5,82564.69316990525,82.56469316990525
166.1,2.5,82675.7733798941,82.67577337989411
166.1,3.5,82775.05295434046,82.77505295434045
166.1,4.5,82862.83486614427,82.86283486614427
166.1,5.5,82939.42746754004,82.93942746754004
166.1,6.5,83005.14346900179,83.0051434690018
166.1,7.5,83060.29895000542,83.06029895000542
166.1,8.5,83105.21240569539,83.1052124056954
166.1,9.5,83140.20383143229,83.14020383143229
166.2,-24.5,74779.66085444656,74.77966085444656
166.2,-23.5,75262.00416767105,75.26200416767105
166.2,-22.5,75729.72898229213,75.72972898229213
166.2,-21.5,76182.697194039,76.18269719403901
166.2,-20.5,76620.79141297596,76.62079141297596
166.2,-19.5,77043.91542888928,77.04391542888928
166.2,-18.5,77451.99456886812,77.45199456886812
166.2,-17.5,77844.97594706264,77.84497594706265
166.2,-16.5,78222.82860596347,78.22282860596347
166.2,-15.5,78585.54354847447,78.58554354847446
166.2,-14.5,78933.13366046763,78.93313366046763
166.2,-13.5,79265.63352698377,79.26563352698378
166.2,-12.5,79583.09914289878,79.58309914289877
166.2,-11.5,79885.60752329594,79.88560752329595
166.2,-10.5,80173.25621674188,80.17325621674188
166.2,-9.5,80446.16272757162,80.44616272757162
166.2,-8.5,80704.46385325922,80.70446385325923
166.2,-7.5,80948.31494290053,80.94831494290052
166.2,-6.5,81177.88908524471,81.1778890852447
166.2,-5.5,81393.37623259154,81.39337623259155
166.2,-4.5,81594.98227010552,81.59498227010552
166.2,-3.5,81782.92803769033,81.78292803769034
166.2,-2.5,81957.44831316832,81.95744831316833
166.2,-1.5,82118.79076492722,82.11879076492723
166.2,-0.5,82267.21488316458,82.26721488316457
166.2,0.5,82402.9908962821,82.4029908962821
166.2,1.5,82526.398681588,82.526398681588
166.2,2.5,82637.72667687986,82.63772667687986
166.2,3.5,82737.27080053162,82.73727080053162
166.2,4.5,82825.33338569944,82.82533338569944
166.2,5.5,82902.22213634994,82.90222213634993
166.2,6.5,82968.24910820427,82.96824910820428
166.2,7.5,83023.7297214755,83.02372972147549
166.2,8.5,83068.9818094368,83.06898180943679
166.2,9.5,83104.32470479702,83.10432470479702
166.3,-24.5,74742.40663755864,74.74240663755864
166.3,-23.5,75224.41327265045,75.22441327265045
166.3,-22.5,75691.82548748187,75.69182548748186
166.3,-21.5,76144.50536842189,76.14450536842189
166.3,-20.5,76582.33567603637,76.58233567603637
166.3,-19.5,77005.22030963306,77.00522030963306
166.3,-18.5,77413.0846642113,77.4130846642113
166.3,-17.5,77805.8758797993,77.8058758797993
166.3,-16.5,78183.56298252642,78.18356298252642
166.3,-15.5,78546.1369167007,78.5461369167007
166.3,-14.5,78893.61046758351,78.89361046758351
166.3,-13.5,79226.01807801731,79.2260180780173
166.3,-12.5,79543.41555972538,79.54341555972539
166.3,-11.5,79845.87970451283,79.84587970451283
166.3,-10.5,80133.50779856139,80.1335077985614
166.3,-9.5,80406.41704590927,80.40641704590927
166.3,-8.5,80664.74390718412,80.66474390718412
166.3,-7.5,80908.64335959923,80.90864335959922
166.3,-6.5,81138.28808663745,81.13828808663744
166.3,-5.5,81353.8676037241,81.3538676037241
166.3,-4.5,81555.58732942311,81.55558732942312
166.3,-3.5,81743.66760928505,81.74366760928505
166.3,-2.5,81918.34270107464,81.91834270107464
166.3,-1.5,82079.85972952384,82.07985972952385
166.3,-0.5,82228.47761972416,82.22847761972416
166.3,0.5,82364.46601569491,82.36446601569492
166.3,1.5,82488.10419327074,82.48810419327074
166.3,2.5,82599.67997386561,82.5996799738656
166.3,3.5,82699.48864672278,82.69948864672277
166.3,4.5,82787.8319052546,82.7878319052546
166.3,5.5,82865.01680515983,82.86501680515983
166.3,6.5,82931.35474740675,82.93135474740674
166.3,7.5,82987.16049294556,82.98716049294556
166.3,8.5,83032.75121317818,83.03275121317819
166.3,9.5,83068.44557816174,83.06844557816174
166.4,-24.5,74705.15242067073,74.70515242067073
166.4,-23.5,75186.82237762987,75.18682237762987
166.4,-22.5,75653.92199267162,75.65392199267161
166.4,-21.5,76106.31354280478,76.10631354280478
166.4,-20.5,76543.87993909679,76.5438799390968
166.4,-19.5,76966.52519037688,76.96652519037688
166.4,-18.5,77374.17475955447,77.37417475955448
